noticeIdentifier,noticeVersion,contractIdentifier,changeNoticeVersionIdentifier,changeReasonCode,changeReasonDescription
db18829c-a80e-45d8-bacf-cf1745f3b6d5,01,CON-0001,dac6704e-f44b-40d9-94a7-9fb429aee5a8-01,add-wss,"002:
Der zusätzliche Aus- und Wiedereinbau der HOA-Schwellen in km 55,9 bis km 56,0 stellt eine Leistungsänderung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die zusätzliche Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet.

003:
Die zusätzliche Aufwendungen für die Entsorgung von Altmaterialien im km 75,8 bis km 77,2 stellen eine Leistungsänderung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die zusätzliche Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet.

004:
Die zusätzlichen Kampfmittelnachsondierungen stellen eine Leistungsänderung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die zusätzliche Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet.

006:
Die aus der Erweiterung der Umbaubereiche resultierenden zusätzlichen Umbauarbeiten stellen eine Leistungsänderung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die zusätzliche Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet.

009:
Der Einbau veränderter Kabelkanalgrößen stellt eine Leistungsänderung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die geänderte Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet.

011:
Die zusätzlichen Handstopfarbeiten für Baugrund- und Kampfmittelsondierungen stellen eine Leistungsänderung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die zusätzliche Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet.

016:
Die Lieferung und der Einbau zusätzlicher Schachtanschlussbausätze sowie die Anbindungen an den Bestand stellen eine zusätzliche Leistung im Sinne des § 1 Abs. 4 VOB/B dar, für die der AN einen Anspruch auf eine entsprechende Vergütungsanpassung besitzt. Die geänderte Leistung entsteht aufgrund von bautechnischen Zwängen. Die Vergabe an einen anderen AN wäre aus logistischen Gründen und der Kürze der Sperrpause (2 KW) nur unter großen terminlichen Risiken möglich. Auf Grund des fortgeschrittenen Projektstatus wäre die Einbindung eines weiteren AN's wegen der begrenzten Projektmanagementkapazitäten mit erheblichen Risiken behaftet; zudem wäre die rechtzeitige Einbindung in die Sicherungsmaßnahmen inklusive Erstellung des Sicherungsplanes u.U. nicht gewährleistet."
54760ccf-db92-421d-bbc0-d3a3052c6575,01,CON-0001,4cfdf8c6-a67f-48b7-ae07-bfc2d100b0da-01,add-wss,"AO028:
Ein Wechsel des AN ist aus technischen und auch wirtschaftlichen Gründen nicht möglich bzw. sinnvoll, da der AN bereits auf der Baustelle und genau dort - im Bereich wo Suchschachtungen durchzuführen sind - seine vertraglich geschuldeten Leistungen erbringt und dementsprechend Personal und Gerätschaft für die zusätzlich Leistung vorhält. Die Leistungen sind somit miteinander kombinierbar. Der AN ist mit den technischen Unterlagen und Planungen sowie Vorgängen und örtlichen Gegebenheiten für das Gesamtprojekt bzw. die zusätzliche Leistung vertraut. Ein anderer AN müsste sich zunächst umfassend einarbeiten, wodurch technische Risiken und Schnittstellenprobleme entstehen würden. Um einen reibungslosen Bauablauf und eine effiziente Durchführung der Arbeiten zu erzielen, ist die Hinzunahme eines weiteren AN aus technischer Sicht nicht möglich."
a4bf01d3-eaf4-444c-b103-dc7f10e6d150,01,,94a03f3b-23a0-4e6c-b044-7b21acf6a644-01,update-add,terminliche Gründe
c454fa91-86f5-4f3c-9109-a3bc53e13198,01,,dbe31f36-2c09-462b-8631-205fd07d3507-01,cor-pub,Veränderung des Submissionstermin
abad8933-5d48-4692-87a6-59a6da346543,01,,449d3f63-ee84-4406-b50f-cd904d48154f-02,update-add,Das Verfahren wird verlängert um weitere Bieterfragen zu beantworten.
ef21858d-19ec-4f13-b58a-a4e0c55551ed,01,,2de0325e-4aa8-431e-bae2-d6ff05140775-01,update-add,terminliche Gründe
2a55e205-4e71-40a0-ac8c-75e8bb465205,01,,c347aa5e-b671-42f9-8772-f96bfb059582-01,cor-buy,Austausch des Leistungsverzeichnis in pdf und gaeb Datei. Pos. 10.01.003 entfällt und wird nicht ersetzt. Leistungsverzeichnis wurde in den Vergabeunterlagen ausgetauscht.
991ad645-b124-416b-b5f9-d364a221823d,01,,442aa748-87a8-428f-a05d-a285ec12e654-01,update-add,
97342522-2e60-41ee-b63e-7fd68f818a0c,01,,5fe808ea-82be-476d-84a0-cc8547d2520e-01,info-release,Bodengutachten hochgeladen.
48badf3d-488b-4187-a932-53f825f535a7,01,,d210b0ec-022c-44e0-b935-2fa7f6a6f3aa-01,update-add,Termine geändert
ababf43b-da83-4689-bf19-3f25a3f96273,01,,5df27a19-9680-4afa-b7d1-a5c7b19d459e-01,update-add,"Angebotsfrist wurde verlängert auf den 21.12.2026 - 14:00 Uhr
Bindefrist wurde verlängert auf den 31.05.2027"
6eed375a-5cb3-4ea3-8c0e-467f90e25ca1,01,CON-0001,98066602-d53c-468e-a257-7b7262b4e3a6-01,add-wss,"Um die technische Kompatibilität zwischen der zusätzlich erforderlichen Türsprechstelle und dem vorhandenen Kommunikationsmanagementsystem sowie zwischen dem Zeitgeber zur Zeitsynchronisation und dem Kommunikationsmanagementsystem herzustellen, ist der Wechsel zu einem anderen Auftragnehmer ausgeschlossen. Ferner muss auf den bereits beauftragten
Kommunikationsmanagementsystem-Hersteller zurückgegriffen werden, um die Gewährleistung für das Gesamtsystem einschließlich dessen Wartung sicherzustellen."
b64ce675-d41d-4740-be94-e6472a525ea9,01,CON-0001,88e5f1ab-83c8-41c2-9cf8-7b637cada973-01,add-wss,"0001
Die im Vorfeld der Maßnahme ermittelten Baugrundaufschlüsse liegen örtlich von der Stützwand zu weit entfernt nach Aussage vom geotechnischen Gutachter. Es werden 3 Aufschlüsse jeweils zu 12 m Tiefe ab SO erforderlich. 
0002
Die Stadt Königswinter hat Bodenmassen vor die Spundwand aufgeschüttet. Der genaue Ursprungsort und die Belastung des Bodens konnten bisher nicht geklärt werden. Zur Unterstützung der Aufklärung und Zuordnung sind 5 zusätzliche Bodenuntersuchungen inklusive  Analytik durchzuführen.
0007
Im Zuge der Prüfung der Ausführungsunterlagen durch den BVB am 10.10.2025 ist aufgefallen, dass kein Rettungskonzept für die Strecke und damit für den Bereich der Stützwand an der Ersatzstraße vorliegt. Es kann damit nicht ausgeschlossen werden, dass der Rettungsweg auf dem Randweg an Seite der Stützwand verläuft. Somit muss statt des Holmgeländers ein Füllstabgeländer vorgesehen werden. Zudem wurde im Ausführungsplan ein Rettungsweg gezeichnet.
20
Das vertragliche Bausoll umfasste eine Entwässerungsdarstellung auf Basis der Entwurfsplanung innerhalb der Ausführungsübersichten. Eine eigenständige Entwässerungsplanung einschließlich Entwässerungsberechnung ist nicht geschuldet. Diese Leistung ist im LV nicht vorhanden und gilt als eine Zusatzleistung. Diese Leistung ist im LV nicht vorhanden und gilt als eine Zusatzleistung.
23
Auf Anforderung der Anlagenverantwortlichen musste die bisherige Planung angepasst werden. Dadurch ergibt sich ein benötigter Kopfbalken, der in der ursprünglichen Planung nicht vorgesehen war. Da die Ausführungsplanung in diesem Bereich bereits abgeschlossen war, war eine doppelte Planung notwendig, was zu einem entsprechenden Mehraufwand in der technischen Bearbeitung führte.
26
Die Anforderungen an den Planspiegel wurden nachträglich gemäß den Vorgaben des BVB erweitert. Diese Änderungen machen eine Überarbeitung sämtlicher Pläne erforderlich, die zum Zeitpunkt der Anforderung bereits erstellt waren.
34
Die Dicke der Vorsatzschale von 10 cm wurde auf Grund der Herstellungstoleranzen der Bohrpfähle und der statisch erforderlichen Bewehrung der Vorsatzschale als kritisch eingeschätzt. Im Zuge der Ausführungsplanung wurde die Dicke der monolithischen Betonergänzung zunächst auf 20 cm erhöht. Nach Abstimmung mit dem bautechnischen Prüfer mussten weitere 5 cm in der Dicke der Vorsatzschale erforderlich um insgesamt 25 cm zu gewährleisten. Um einen Versprung im Verlauf zu vermeiden, konnte eine Achsverschiebung aufgrund eines vorhandenen Spunddielenverbaus nicht realisiert werden. Aus diesem Grund müssen die Bohrpfähle am Scheitelpunkt tangential um 5 cm abgetragen werden, um die Vorsatzschalendicke von 25 cm  und gleichzeitig einen bündigen Verlauf gewährleisten zu können . Mit der Mehrkostenanzeige werden Zusatzkosten für die Planungsmehraufwendungen sowie der Mehraufwand in der Ausführung der Bohrpfähle geltend gemacht.
35
Der zusätzliche Vergütungsanspruch resultiert aus der im Entwurf nicht vorgesehenen Drainage beider Bohrpfahlwände (Entlastungsstraße sowie gleisparallel) für die zusätzliche Einplanung sowie Umsetzung der Leistung. Diese Vorgabe resultiert aus den Forderungen des BVB. 
37
Zur vertraglichen Ausführung der Leistungen sind zusätzliche Maßnahmen erforderlich. Die zusätzliche Leistung umfasst die Herstellung und den späteren Rückbau eines Verbaus zur Sicherstellung der Befahrbarkeit beider Gleise während der Gesamtsperrpause. Der Verbau ist für die Herstellung des Kopfbalkens an der gleisparallelen Bohrpfahlwand, der Bohrpfahlwand entlang der Entlastungsstraße sowie für die Durchführung der Mastsicherung erforderlich. Zunächst wird ein provisorischer Verbau aus HEB-Rammträgern mit Stahlausfachung hergestellt. Vor Beginn der Verbauarbeiten erfolgt eine Kampfmittelsondierung auf beiden Gleisen mittels Zwei-Wege-Bagger. Anschließend wird die endgültige Ausfachung aus Stahlbetonträgern einschließlich der erforderlichen Geländerkonstruktion im Bereich der Mastsicherung ausgeführt. Für die fachgerechte, standsichere und den technischen Anforderungen entsprechende Umsetzung der vorgenannten Leistungen ist eine gesonderte technische Bearbeitung erforderlich.
38
Die Leistung ist erforderlich, weil die im Leistungsverzeichnis vorgesehenen Kabeltröge der Größe GR. II nicht zur geplanten Ausführung im Bereich der Eisenbahnüberführung passen. Dort ist bereits ein größerer Kabelkanal der Größe GR. III a vorgesehen. Um einen durchgängigen und ausreichend dimensionierten Kabelweg herzustellen, müssen auch die anschließenden Kabeltröge in GR. III a ausgeführt werden. Zusätzlich müssen wegen der vergrößerten Baugrubenböschung zwei vorhandene Kabelschächte zurückgebaut werden. Da ein zerstörungsfreier Ausbau nach aktueller Einschätzung nicht möglich ist, sind zwei neue Kabelschächte entsprechend dem Bestand erforderlich.
Die Abweichung betrifft daher:
•	Änderung der Kabeltröge von GR. II auf GR. III a einschließlich Zubehör
•	Neubau von zwei Kabelschächten entsprechend den vorhandenen Bestandstypen
Die Änderungen sind technisch notwendig, um die Kabelwege ordnungsgemäß, durchgängig und entsprechend der örtlichen Bestandssituation herzustellen. Die daraus entstehenden Mehrkosten werden gesondert angezeigt.
40
Zur vertraglichen Ausführung der Leistungen sind zusätzliche Maßnahmen erforderlich. Die Zusatzleistung umfasst den Abriss der vorhandenen Bestandsmauer mit aufgesetztem Zaun im Bereich der geplanten gleisparallelen Bohrpfahlwand sowie der Böschung in Richtung des Gegengleises."
655042ea-1acb-49b4-af80-c050e20f7f66,01,,c2169543-0e23-45fe-8b8d-7e53d3a16126-01,update-add,terminliche Gründe
c0fea23b-3299-4f7d-81f9-bd0dbeff808f,01,,8ee3926b-7f44-4d50-997d-abcf3a79e63d-01,cor-buy,"'- Ergänzung von 3 Dateien - Baugenehmigung (Nachtrag); Prüfbericht Brandschutz und Umplanung Schule UBA II bestätigt
-Verschiebung Submissionstermin auf den 24.09.2026 10:00 Uhr"
ef80485e-9b72-4f69-8fac-b1ca556c920b,01,,36a4c6af-3939-4fae-aac4-c2391a93e3ea-01,cor-buy,Überarbeitung des LV auf Grund von Bieterfragen.
7c14f33e-7463-4d67-aec2-1d0904c78a73,01,,83057f8e-088d-4a4f-a558-bd8e47fbfd3d-01,cor-buy,Die Drehstühle/Besucherstühle wurden aus dem Leistungsspektrum der Ausschreibung entfernt. Die Zeitschiene wurde angepasst.
a7170bc7-df89-4c34-ad0c-377bea21c268,01,CON-0001,fdc5637f-794c-4dcd-92eb-54fcc1ae0332-01,add-wss,"07
Es hat sich gezeigt, dass im Zuge der Generalsanierung im Raumlos 1 zusätzliche Leistungen bei den
Bauüberwachungsleistungen erforderlich sind. Es handelt sich hierbei um Bauüberwachungsleistungen bei der zusätzlichen Begleitung von Bauleistungen der Gewerke OB, KIB, E-Technik und TK in Nachtschichten seit mindestens dem 09.09.2025. Die Prüfung der Vertragsunterlagen ergab, dass es sich hierbei um zusätzliche Leistungen handelt.
13
Es hat sich gezeigt, dass im Zuge der Generalsanierung im Raumlos 1 zusätzliche Leistungen, bei der Überwachung der Kampfmittelsondierung an Signalstandorten, ergeben haben.
Im Rahmen der laufenden Baumaßnahmen ist die Bauüberwachung der Kampfmittelsondierung an den Signalstandorten auf der Stecke 6100: Signal 22F (km 272,672) und Signal 22FF (km 272,672), erforderlich. Die zusätzlichen Leistungen wurden bereits am 02.02.2026 erbracht.
Die Prüfung der Vertragsunterlagen ergab, dass es sich hierbei um zusätzliche Leistungen handelt.
14
Es hat sich gezeigt, dass im Zuge der Generalsanierung im Raumlos 1 zusätzliche Leistungen, bei der Bauüberwachung der Kampfmittelsondierung, ergeben haben.
Es handelt sich um Maßnahmen der Bauüberwachung bei der Kampfmittelsondierung an Standorten von fünf OLA-Masten in den Bereichen Rothenburgsort und Billwerder.
Die Ausführung erfolgte bereits durch die Fa. AGK Kampfmittelbergung an folgenden Terminen: 08.-09.11.2025,
15.11.2025,16.11.2025, 22.11.2025, 23.11.2025 sowie 30.11.2025.
Betroffen waren die Bereiche der Weichen 47 und 48, Gleis 52 Ubf Billwerder sowie Gleis 121 Rothenburgsort (bahnrechts, Trassengleis) einschließlich der zugehörigen OLA-Masten.
Die Bauüberwachung der Kampfmittelsondierung an den fünf OLA-Masten in Rothenburgsort und Billwerder ist nicht Bestandteil des vertraglich vereinbarten Leistungs-Solls.
Für die Bauüberwachung der Kampfmittelsondierung ergibt sich ein zusätzlicher Aufwand von ca.0,35 Mannmonaten. Der geschätzte Kostenaufwand beträgt ca. 12.000 €.
Die Prüfung der Vertragsunterlagen ergab, dass es sich hierbei um zusätzliche Leistungen handelt.
15
Es hat sich gezeigt, dass sich im Zuge der Generalsanierung im Raumlos 1 zusätzliche Leistungen, bei der Bauüberwachung der Kampfmittelsondierung und anschließender Kampfmittelräumung, ergeben haben. Die Überwachung der Kampfmittelsondierung sowie der anschließenden Kampfmittelräumung befindet sich im Bereich der Strecke 6100-1 zwischen Billwerder-Moorfleet und Rothenburgsort. Darüber hinaus sind weitere Maßnahmen zur Kampfmittelsondierung im Bereich des Umschaltbahnhofs Billwerder-Moorfleet erforderlich. Für die genannten Maßnahmen erfolgt jeweils die vorbereitende Tätigkeit einschließlich Einweisung vor Ort sowie nachbereitende Tätigkeiten. Die Nachbereitung umfasst insbesondere die kaufmännische Abwicklung, Aufmaßprüfung, Rechnungsprüfung, die Verteilung der Unterlagen an die Projektbeteiligten sowie die Abrechnung
und Koordination mit Folgegewerken.
Die Prüfung der Vertragsunterlagen ergab, dass es sich hierbei um zusätzliche Leistungen handelt."
ed9237f6-d2c2-4613-be5a-13617329b435,02,,2484f88e-1e23-4c1f-b662-c84150e1a069-01,update-add,terminliche Gründe
9c08a1ab-83d4-49e8-a1d2-0cba0d37ceaa,01,,8531bddb-0e1a-4799-9160-ab8fa4184172-01,update-add,terminliche Gründe
ac66cbd7-4e75-4d04-a276-96c26831c4b1,01,CON-0001,adc4e646-9a70-49ec-b668-6a3bf4f7efd9-01,add-wss,"012:
Die Herstellung des kompletten Bauwerks, einschließlich der Hinterfüllung, der Herstellung der Versickerungsrigole und der weiteren Entwässerung als auch der Oberbau sind beim AN gemäß Hauptvertrag beauftragt. Dies hat zur Folge, dass dem AN bereits alle zur Verfügung stehenden BE-Flächen übergeben wurde und bei einer separaten Vergabe dem AN keine weiteren Flächen für die Baustelleneinrichtung übergeben werden können. Ein weiterer technischer Grund ist die fehlende Trennbarkeit der Leistung, da das Teilsickerrohr als Teilleistung der gesamten Entwässerungsanlage zu betrachten ist und daher durch einen AN herzustellen ist. Eine technische Trennung ist daher nicht möglich, da es sich um eine gesamte Anlage handelt. Im Schadensfalle ist eine eindeutige Zuordnung zum Verursacher als ausführendes Unternehmen nur sehr schwer möglich, da die Leistungen (Teilsickerrohr und weitere Entwässerung) ineinander übergreifen und baulich nicht getrennt ausgeführt werden können. Der Nachweis bzw. die Klärung der Mängelbearbeitung ist im Schadensfalle mit erheblichen Schwierigkeiten verbunden. Ergänzend dazu muss das Teilsickerrohr in den Magerbeton innerhalb der knappen Sperrpause eingelegt werden. Bei einer separaten Vergabe besteht ein hohes terminliches Risiko, wenn der separate AN zeitlichen Verschub hat. Ergänzend dazu stellt dies nur eine kleine Teilleistung der gesamten Entwässerungsanlage dar, welche im Auftrag des AN gem. Hauptvertrag ist. Eine separate Ausschreibung ist zeitlich aufgrund der Ausführung in der Sperrpause zudem nicht möglich."
25818322,2,,1,update-add,geänderte Daten service.bund.de
25821438,2,,1,update-add,geänderte Daten service.bund.de
25817140,2,,1,update-add,geänderte Daten service.bund.de
25821434,2,,1,update-add,geänderte Daten service.bund.de
25750966,2,,1,update-add,geänderte Daten service.bund.de
25744564,2,,1,update-add,geänderte Daten service.bund.de
25723776,3,,2,update-add,geänderte Daten service.bund.de
25776634,2,,1,update-add,geänderte Daten service.bund.de
25776550,2,,1,update-add,geänderte Daten service.bund.de
25659566,4,,3,update-add,geänderte Daten service.bund.de
25807478,2,,1,update-add,geänderte Daten service.bund.de
25758778,3,,2,update-add,geänderte Daten service.bund.de
25771066,2,,1,update-add,geänderte Daten service.bund.de
25776542,4,,3,update-add,geänderte Daten service.bund.de
25781004,2,,1,update-add,geänderte Daten service.bund.de
06092931-df9d-48ca-bad5-0371a41ba431,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
c7711135-fbb7-4e6d-801a-66d41155ecca,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
21d4f711-fe19-4cd7-aa8c-09863fb8e5dd,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
d199a92e-c6f7-4f52-921c-229ba1ccca1b,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
b0f6fa43-92ac-4e7c-a8c9-55e3487121b0,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
86a622d6-b5c8-42ae-8e4e-834ac610f252,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
a9a248f5-fa5a-471c-8cb2-30ea888267a3,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
38e7a718-d91d-4334-926a-dd334c57b252,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
9b81c802-39b8-4174-a4cc-a7dd42d5bc39,2,,1,update-add,Bekanntmachung über Änderungen oder zusätzliche Angaben
612e70ea-16b7-4b5f-b692-4a4f25ef11ba,2,,1,cancel,Das Vergabeverfahren wurde eingestellt
25cecc38-f1a3-4ca9-b27d-29acd25ad83c,5,,4,cancel,Das Vergabeverfahren wurde eingestellt
