noticeIdentifier,noticeVersion,organisationName,organisationIdentifier,organisationCity,organisationPostCode,organisationCountrySubdivision,organisationCountryCode,organisationInternetAddress,organisationNaturalPerson,organisationRole,buyerProfileURL,buyerLegalType,buyerContractingEntity,winnerSize,winnerOwnerNationality,winnerListed
5872a17b-44fb-4261-96de-d8513acb1c67,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
1ac5b191-c43e-4f22-9002-0d527b55fcd2,01,"Bundesrepublik Deutschland, vertreten durch das Bundesministerium des Innern, vertreten durch das Beschaffungsamt des BMI",t:0049228996100,Bonn,53119,DEA22,DEU,http://www.bescha.bund.de,,buyer,,omu-bbeh-niedrig,,,,
1ac5b191-c43e-4f22-9002-0d527b55fcd2,01,Vergabekammer des Bundes,t:022894990,Bonn,53113,DEA22,DEU,http://www.bundeskartellamt.de,,reviewer,,,,,,
c04ac815-abf6-4327-b5a9-43ba95631cae,01,Universität Duisburg-Essen,DE811272995,Duisburg,47057,DEA12,DEU,https://www.uni-due.de/,,buyer,,koerp-oer-land,,,,
c04ac815-abf6-4327-b5a9-43ba95631cae,01,Vergabekammer Rheinland,DE812110859,Köln,50667,DEA23,DEU,https://www.bezreg-koeln.nrw.de,,reviewer,,,,,,
c04ac815-abf6-4327-b5a9-43ba95631cae,01,Dauphin HumanDesign Group GmbH & Co. KG,HRA 7040,Offenhausen,91238,DE259,DEU,https://www.dauphin-group.com/de/,,tenderer,,,,large,DEU,False
a963e896-11ba-49ba-b2e8-8717d30a7a31,01,"Landeshauptstadt München, Direktorium, Vergabestelle 1, SG 1",Leitweg-ID 09162000-ZRE1000000-09,München,80636,DE212,DEU,https://vergabe.muenchen.de/,,buyer,https://vergabe.muenchen.de/,kommun-beh,,,,
a963e896-11ba-49ba-b2e8-8717d30a7a31,01,"Regierung von Oberbayern, Vergabekammer Südbayern",Ust-ID DE 811 335 517,München,80534,DE212,DEU,https://www.regierung.oberbayern.bayern.de/ueber_uns/zentralezustaendigkeiten/vergabekammer-suedbayern/,,reviewer,,,,,,
a963e896-11ba-49ba-b2e8-8717d30a7a31,01,Weiss Dienstleistungen GmbH,DE312909321,Puchheim,82178,DE21C,DEU,,,tenderer,,,,small,,False
4d11e71f-98dd-451f-b082-d5af534b3236,01,Verbandsgemeindeverwaltung Wirges,'+49 2602689343,Wirges,56422,DEB1B,DEU,https://www.wirges.de/rathaus/vergabeverfahren/,,buyer,,kommun-beh,,,,
4d11e71f-98dd-451f-b082-d5af534b3236,01,Kreisverwaltung des Westerwaldkreises,'+49 26021240,Montabaur,56410,DEB1B,DEU,https://www.westerwaldkreis.de/startseite.html,,,,,,,,
4d11e71f-98dd-451f-b082-d5af534b3236,01,Vergabekammern Rheinland-Pfalz,'+49 6131-16-2234,Mainz,55116,DEB35,DEU,https://mwvlw.rlp.de,,reviewer,,,,,,
4d11e71f-98dd-451f-b082-d5af534b3236,01,"Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau - Vergabeprüfstelle -",'+49 6131162546,Mainz,55116,DEB35,DEU,https://www.mwvlw.rlp.de,,mediator,,,,,,
4d11e71f-98dd-451f-b082-d5af534b3236,01,SOCOTEC Ingenieure AG,16414 Bochum,Bochum,44801,DEB35,DEU,http://www.socotec.de,,tenderer,,,,medium,,True
93613bd8-3bcd-4118-bbce-f56adce48bb4,01,OPG Offenbacher Projektentwicklungsgesellschaft mbH im Namen und Rechnung des Magistrates der Stadt Offenbach am Main,DE264283064,Offenbach am Main,63069,DE713,DEU,https://www.offenbach.de,,buyer,,kommun-beh,,,,
93613bd8-3bcd-4118-bbce-f56adce48bb4,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,t:06151126603,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
5bace31b-17d6-4672-a429-62870fd8e5a5,01,Die Autobahn GmbH des Bundes - NL Nordbayern,USt-ID DE329214156,Nürnberg,90402,DE254,DEU,https://www.autobahn.de,,buyer,https://vergabe.autobahn.de,kommun-beh,,,,
5bace31b-17d6-4672-a429-62870fd8e5a5,01,Bundeskartellamt - Vergabekammern des Bundes,N.N.,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/DE/Vergaberecht/vergaberecht_node.html,,reviewer,,,,,,
5bace31b-17d6-4672-a429-62870fd8e5a5,01,Die Autobahn GmbH des Bundes,USt.-ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,,,,,,,
5bace31b-17d6-4672-a429-62870fd8e5a5,01,Die Autobahn GmbH des Bundes,USt. ID DE329214156,Berlin,10557,DE300,DEU,https://www.autobahn.de,,mediator,,,,,,
b6d328f5-cd55-4d41-9421-3734043c6787,01,"Landesamt für Natur, Umwelt und Klima NRW",DE 126 352 455,Recklinghausen,45659,DEA36,DEU,https://www.lanuk.nrw.de,,buyer,,omu-lbeh,,,,
b6d328f5-cd55-4d41-9421-3734043c6787,01,Vergabekammer Westfalen,0251 411-2165,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
b6d328f5-cd55-4d41-9421-3734043c6787,01,Gianna Allera,DE441869239,Münster,48151,DEA33,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Roman Bonnier,94576823605,Göttingen,37073,DE91C,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Bioplan Höxter PartG,DE357418085,Höxter,37671,DEA44,DEU,,,tenderer,,,,small,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Büro Elanus,45/114/03960,Göttingen,37075,DE91C,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Heiner Härtel,159 871 025,Lübbecke,32312,DEA46,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Dr. Joachim Kranz,111111111,Mainz,55122,DEB35,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Josef Kallmayer,111111111,Göttingen,37085,DE91C,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Svenja Kunze,111111111,Münster,48153,DEA33,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Tewannakit Mermagen,DE404293001-00001,Münster,48153,DEA33,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,LökPlan - Conze & Cordes GbR,DE169831618,Anröchte,59609,DEA5B,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Hannah Kalthoff,337/5130/3203,Münster,48153,DEA33,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,"Büro für Vegetationskunde, Faunistik und Umweltplanung Jürgen Wissmann",DE169831618,Bonn,53119,DEA22,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Mike Müller,95210478864,Brühl,50321,DEA27,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Büro ISA Ingenieure,DE180163869,Heltersberg,67716,DEB3K,DEU,,,tenderer,,,,small,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Sven Philipper,59823104976,Köln,50858,DEA23,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Anna Lena Hörsken,111111111,Rheine,57539,DEB13,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Dr. Clemens Hackenberg,111111111,Feusdorf,54584,DEB24,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Büro Berthold Rees,DE239800002,Arnsberg,59757,DEA57,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Franziska Klauer,DE460423207,Münster,48145,DEA33,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Julian Koch,306/5121/5063,Bochum,44797,DEA51,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Friederike Kunz,337/5154/4119,Münster,48153,DEA33,DEU,,,tenderer,,,,micro,DEU,False
b6d328f5-cd55-4d41-9421-3734043c6787,01,Faunista Landschaftsökologie GbR,DE363101849,Münster,48153,DEA33,DEU,,,tenderer,,,,micro,DEU,False
eca54e1b-066b-4624-9b25-52c469e4b387,01,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,993-80072-52,Eschborn,65760,DE71A,DEU,https://www.giz.de,,buyer,,pub-undert-cga,,,,
eca54e1b-066b-4624-9b25-52c469e4b387,01,Vergabekammern des Bundes,022894990,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de,,reviewer,,,,,,
2bbbdc07-fa5f-4af9-99a4-7b2e9248396f,01,"Fraunhofer-Gesellschaft zur Förderung der Angewandten Forschung e.V., vertreten durch die 
Fraunhofer-Einrichtung für Energieinfrastrukturen und Geotechnologien (Fraunhofer IEG)",KA,Bochum,44801,DEA51,DEU,,,buyer,,pub-undert,,,,
2bbbdc07-fa5f-4af9-99a4-7b2e9248396f,01,Vergabekammer des Bundes beim Bundeskartellamt,NN,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
2bbbdc07-fa5f-4af9-99a4-7b2e9248396f,01,RED Drilling & Services GmbH,KA,Gampern,4851,AT315,AUT,,,winner,,,,medium,,
31817d6c-02a0-4088-8949-b5a7f9edc13e,01,Abfallwirtschaft GmbH Halle-Lochau,0,"Schkopau, OT Döllnitz",06258,DEE0B,DEU,https://www.aw-halle.de,,buyer,,kommun-beh,,,,
31817d6c-02a0-4088-8949-b5a7f9edc13e,01,Abfallwirtschaft GmbH Halle-Lochau,0,Schkopau,06258,DEE0B,DEU,,,reviewer,,,,,,
1604bfc0-df6f-4412-a9b8-6bbff0548131,01,Eigenbetrieb Schule und Gebäudewirtschaft - Kreis Bergstraße - Vergabestelle,Berichtseinheit-ID 00000649,Heppenheim,64646,DE715,DEU,https://www.kreis-bergstrasse.de,,buyer,,koerp-oer-kommun,,,,
1604bfc0-df6f-4412-a9b8-6bbff0548131,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,06151 126603,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
1604bfc0-df6f-4412-a9b8-6bbff0548131,01,Jaeger Modulbau GmbH + Co KG,DE275872827,Weiden,92637,DE233,DEU,,,tenderer,,,,large,,
7a2bc9a7-8015-4b5e-b0de-841f3a78496b,01,"Hanau Immobilien- und Baumanagement, 
Eigenbetrieb der Stadt Hanau",DE113525347,Hanau,63452,DE719,DEU,https://www.hanau.de,,buyer,,kommun-beh,,,,
7a2bc9a7-8015-4b5e-b0de-841f3a78496b,01,"Vergabekammer des Landes Hessen beim
Regierungspräsidium Darmstadt",DE294956625,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
f1f4f430-22aa-4217-9c09-8d7d94a5516c,01,Mainova AG,dcd6e40f-8cb3-461e-bc03-e7e7228f40b3,Frankfurt am Main,60486,DE712,DEU,https://www.mainova.de,,buyer,,,,,,
f1f4f430-22aa-4217-9c09-8d7d94a5516c,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,56e7b770-8c1a-47f2-a7dd-154332993450,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
f1f4f430-22aa-4217-9c09-8d7d94a5516c,01,Mainova AG,f713b366-db7e-4f78-a7db-7f412a0ef349,Frankfurt,60486,DE712,DEU,https://www.mainova.de,,,,,,,,
452cdf46-ea32-4091-af28-6a63ef8c9c74,01,"Stadtverwaltung Baden-Baden
Hochbauamt",Berichtseinheit-ID 00000780,Baden-Baden,76530,DE121,DEU,https://www.baden-baden.de,,buyer,,koerp-oer-kommun,,,,
452cdf46-ea32-4091-af28-6a63ef8c9c74,01,Vergabekammer Baden-Württemberg im Regierungspräsidium Karlsruhe,08-A9866-40,Karlsruhe,76131,DE122,DEU,,,reviewer,,,,,,
452cdf46-ea32-4091-af28-6a63ef8c9c74,01,"Stadtverwaltung Baden-Baden
Rechtsamt / Abteilung Vergabe",Berichtseinheit-ID 00000780,Baden-Baden,76530,DE121,DEU,,,,,,,,,
452cdf46-ea32-4091-af28-6a63ef8c9c74,01,"Sterk Ingenieure, Dipl.-Ing. Thomas STERK",keine Angaben,Baden-Baden,76532,DE121,DEU,,False,tenderer,,,,micro,,False
0154f570-03d0-4766-90ab-501c3e9c9727,01,Flughafen München GmbH,DE129352365,München,85326,DE21B,DEU,https://www.munich-airport.de,,buyer,,,,,,
0154f570-03d0-4766-90ab-501c3e9c9727,01,Regierung von Oberbayern - Vergabekammer Südbayern,09-0318006-60,München,80534,DE212,DEU,,,reviewer,,,,,,
e4ea949f-6d96-43b3-ba0f-8f48f6c8c175,01,Verbandsgemeindeverwaltung Wörrstadt (LK Alzey Worms),Leitweg-ID 073315006000-001,Wörrstadt,55286,DEB3B,DEU,https://www.vgwoerrstadt.de,,buyer,,koerp-oer-kommun,,,,
e4ea949f-6d96-43b3-ba0f-8f48f6c8c175,01,"Vergabekammer Rheinland-Pfalz beim Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau Rheinland-Pfalz",USt.-ID: DE355604198,Mainz,55116,DEB3J,DEU,,,reviewer,,,,,,
ea96b9d2-128d-4482-bda5-b62255a3569c,01,AOK Bremen/Bremerhaven,t:042117610,Bremen,28195,DE501,DEU,https://www.aok.de/bremen,,buyer,,pub-undert,,,,
d96a9962-729c-44a2-a060-f4fa4fa5caa6,01,Bundesstadt Bonn - Referat Vergabedienste,05314-31001-65,Bonn,53111,DEA22,DEU,http://www.bonn.de,,buyer,,kommun-beh,,,,
d96a9962-729c-44a2-a060-f4fa4fa5caa6,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
e43bf811-04c1-4456-a92e-b8059fc60905,01,Gemeinde Reiskirchen,'-,Reiskirchen,35447,DE300,DEU,,,buyer,,kommun-beh,,,,
e43bf811-04c1-4456-a92e-b8059fc60905,01,Vergabekammern des Landes Hessen,t:06151126603,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
c1bb7efc-f32e-4d8a-a28b-7c7768dba9c8,01,Stadt Bad Staffelstein,09478165-0023-18,Bad Staffelstein,96231,DE24C,DEU,https://bad-staffelstein.de/,,buyer,https://www.staatsanzeiger-eservices.de/,kommun-beh,,,,
c1bb7efc-f32e-4d8a-a28b-7c7768dba9c8,01,Vergabekammer Nordbayern,09-0358002-61,Ansbach,91522,DE251,DEU,http://www.regierung.mittelfranken.bayern.de/,,reviewer,,,,,,
c1bb7efc-f32e-4d8a-a28b-7c7768dba9c8,01,PAMPELBAU GmbH,ORG-0003,Zwickau,08056,DED45,DEU,,,tenderer,,,,small,,
bcfd3845-ebc1-44b8-9c34-c2d124b10fe7,01,Universität Siegen,DE 154854171,Siegen,57076,DEA5A,DEU,https://www.uni-siegen.de/start/,,buyer,,koerp-oer-land,,,,
bcfd3845-ebc1-44b8-9c34-c2d124b10fe7,01,Vergabekammer Westfalen bei der Bezirksregierung Münster,05515-03004-07,Münster,48128,DEA33,DEU,https://www.bezreg-muenster.de/de/wirtschaft_finanzen_kommunalaufsicht/vergabekammer_westfalen/index.html,,reviewer,,,,,,
bcfd3845-ebc1-44b8-9c34-c2d124b10fe7,01,Winterdienst GmbH,DE 369 759 167,Grefrath,47929,DEA1E,DEU,https://www.winterdienst-gmbh.com,,tenderer,,,,small,DEU,False
9a1b2062-053c-47dc-bc6c-b4cd4604c5f2,01,Stadt Ichenhausen,5865,Ichenhausen,89335,DE278,DEU,https://www.deutsche-evergabe.de,,buyer,https://www.deutsche-evergabe.de,kommun-beh,,,,
9a1b2062-053c-47dc-bc6c-b4cd4604c5f2,01,Vergabekammer Südbayern,f82f18bb-92cd-4ea1-8065-8c23e72e781c,München,80534,DE212,DEU,,,reviewer,,,,,,
2f51da30-ace1-438c-87f3-d453fea657eb,01,Stadtverwaltung Radolfzell am Bodensee,Leitweg-ID 08335063-A8498-15,Radolfzell,78315,DE138,DEU,https://www.radolfzell.de,,buyer,,koerp-oer-kommun,,,,
2f51da30-ace1-438c-87f3-d453fea657eb,01,Vergabekammer Baden-Württemberg beim Regierungspräsidium Karlsruhe,Leitweg ID: 08-A9866-40,Karlsruhe,76131,DE122,DEU,,,reviewer,,,,,,
89a419d8-3f95-4702-993f-d8beec8f6caa,01,KJF Klinik Josefinum gGmbH,Berichtseinheit-ID 00006337,Augsburg,86150,DE271,DEU,https://www.josefinum.de/,,buyer,,org-sub,,,,
89a419d8-3f95-4702-993f-d8beec8f6caa,01,Regierung von Oberbayern,DE 811335517,München,860538,DE212,DEU,,,reviewer,,,,,,
89a419d8-3f95-4702-993f-d8beec8f6caa,01,KMP Projektsteuerung GmbH,DE186893263,Buchloe,86807,DE27B,DEU,https://www.kmp-projektsteuerung.de/,,serv-prov,,,,,,
89a419d8-3f95-4702-993f-d8beec8f6caa,01,Büromöbel Schmid,DE 333334091,Augsburg,86167,DE271,DEU,https://bueromoebel-schmid.de/,,winner,,,,small,,False
ddcd7ad8-87a6-4630-8e5c-2b280cfcc3dc,01,"Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe",wird bei Auftragserteilung mitgeteilt,Bad Nauheim,61231,DE71E,DEU,https://vergabe.hessen.de,,buyer,,koerp-oer-land,,,,
ddcd7ad8-87a6-4630-8e5c-2b280cfcc3dc,01,Vergabekammer des Landes Hessen bei dem Regierungspräsidium Darmstadt,DE 812 056 745,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
f9130abe-6656-41ee-90e5-fa88244bc975,01,Stadt Schongau,DE 128378352,Schongau,86956,DE21N,DEU,https://www.schongau.de,,buyer,,kommun-beh,,,,
f9130abe-6656-41ee-90e5-fa88244bc975,01,"Regierung von Oberbayern, Vergabekammer Südbayern",DE 811335517,München,80534,DE212,DEU,,,reviewer,,,,,,
f9130abe-6656-41ee-90e5-fa88244bc975,01,Schlingmann GmbH & Co. KG,HRA 110098,Dissen,49201,DE94E,DEU,,,tenderer,,,,medium,DEU,
f9130abe-6656-41ee-90e5-fa88244bc975,01,BAS Vertriebs GmbH,HRB 61941,Planegg,82152,DE21H,DEU,,,tenderer,,,,medium,DEU,
0e1e53c6-2e9a-43e0-b379-157699a278b1,01,Hamburger Stadtentwässerung AöR,DE173526990,Hamburg,20539,DE600,DEU,,,buyer,https://vergabe.hamburgwasser.de/NetServer/,anst-oer-land,,,,
0e1e53c6-2e9a-43e0-b379-157699a278b1,01,Vergabekammer bei der Finanzbehörde Hamburg,02000000 KFB0000001 20,Hamburg,20457,DE600,DEU,,,reviewer,,,,,,
0e1e53c6-2e9a-43e0-b379-157699a278b1,01,Submissionsstelle der Hamburger Stadtentwässerung AöR,DE173526990,Hamburg,20539,DE600,DEU,https://www.hamburgwasser.de,,,,,,,,
99e8a48e-55be-4c76-b600-3777e7cba28e,01,ÖPNV-Betrieb des Kreises Schleswig-Flensburg,Tel: 0462187748,Schleswig,24837,DEF0C,DEU,,,buyer,,pub-undert-ra,,,,
99e8a48e-55be-4c76-b600-3777e7cba28e,01,"Vergabekammer bei dem Ministerium für Wirtschaft, Verkehr, Arbeit, Technologie und Tourismus des Landes Schleswig-Holstein",Tel: 04319884542,Kiel,24105,DEF02,DEU,,,reviewer,,,,,,
a32e0e5f-cbf6-4bc8-9fe1-c6a3af7ef5f3,01,SWE UmweltService GmbH,Berichtseinheit-ID 00004531,Erfurt,99086,DEG01,DEU,https://www.stadtwerke-erfurt.de,,buyer,,pub-undert,,,,
a32e0e5f-cbf6-4bc8-9fe1-c6a3af7ef5f3,01,Vergabekammer des Freistaates Thüringen beim Thüringer Landesverwaltungsamt,Leitweg-ID: 16900334-0001-29,Weimar,99423,DEG05,DEU,,,reviewer,,,,,,
a32e0e5f-cbf6-4bc8-9fe1-c6a3af7ef5f3,01,STORK Umwelt GmbH,USt.-ID-Nr.: DE212677779,Schkeuditz,04435,DED53,DEU,,,tenderer,,,,medium,,
db17c97d-c656-41ab-a10b-25b187f9f62b,01,Amt für Binnen-Verkehrstechnik,4572,Koblenz,56070,DEB11,DEU,,,buyer,,omu-bbeh-niedrig,,,,
db17c97d-c656-41ab-a10b-25b187f9f62b,01,Bundeskartellamt - Vergabekammer des Bundes -,022894990,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/DE/Home/home_node.html,,reviewer,,,,,,
db17c97d-c656-41ab-a10b-25b187f9f62b,01,Generaldirektion Wasserstraßen und Schifffahrt,111000,Bonn,53121,DEA22,DEU,https://www.gdws.wsv.bund.de,,mediator,,,,,,
9a166902-52db-4456-b8e2-5fe3f2c51e39,01,Land Berlin – Sondervermögen Immobilien des Landes Berlin (SILB) c/o BIM Berliner Immobilienmanagement GmbH,11-2200011000-02,Berlin,10178,DE300,DEU,https://www.bim-berlin.de,,buyer,,grp-p-aut,,,,
9a166902-52db-4456-b8e2-5fe3f2c51e39,01,BIM Berliner Immobilienmanagement GmbH,11-2100019001-07,Berlin,10178,DE300,DEU,https://www.bim-berlin.de,,serv-prov,,,,,,
9a166902-52db-4456-b8e2-5fe3f2c51e39,01,Vergabekammer des Landes Berlin,11-1300000V00-74,Berlin,10825,DE300,DEU,https://www.berlin.de/sen/wirtschaft/wirtschaft/wirtschaftsrecht/vergabekammer/,,reviewer,,,,,,
9a166902-52db-4456-b8e2-5fe3f2c51e39,01,griep Baulogistik GmbH,DE285905690,Wiesbaden,65205,DE714,DEU,,,winner,,,,medium,DEU,
d108fbfa-8380-49ee-89d5-e5b47b1b8533,01,Gemeinde Bedburg-Hau,Keine Angabe,Bedburg-Hau,47551,DEA1B,DEU,http://www.bedburg-hau.de,,buyer,,kommun-beh,,,,
d108fbfa-8380-49ee-89d5-e5b47b1b8533,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,,,reviewer,,,,,,
c214e855-82c8-4204-94b5-4a8bc3c188b8,01,Zweckverband Staatliche weiterführende Schulen im Südosten des Landkreises München (Schulzweckverband Südost),unbekannt1,Neubiberg,85579,DE21H,DEU,www.szv-m.de,,buyer,https://plattform.aumass.de/Veroeffentlichung/av286b63-eu,koerp-oer-kommun,,,,
c214e855-82c8-4204-94b5-4a8bc3c188b8,01,Hitzler Ingenieure GmbH & Co. KG,unbekannt3,München,80807,DE212,DEU,,,,,,,,,
c214e855-82c8-4204-94b5-4a8bc3c188b8,01,Vergabekammer Südbayern bei der Regierung von Oberbayern,0000,München,80538,DE212,DEU,https://www.regierung.oberbayern.bayern.de/,,reviewer,,,,,,
80fc2cde-cc93-4d94-8f2e-8a53c6c4a93c,01,Stadt Tecklenburg,055660088088-31001-58,Tecklenburg,49545,DEA37,DEU,,,buyer,,kommun-beh,,,,
80fc2cde-cc93-4d94-8f2e-8a53c6c4a93c,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,,,reviewer,,,,,,
f2f288d1-4d81-4487-abf7-c6bd0c996e22,01,Klinikverbund Allgäu gGmbH,DE275663595,Kempten,87439,DE273,DEU,https://klinikverbund-allgaeu.de/standorte/kliniken/klinikum-immenstadt,,buyer,,org-sub,,,,
f2f288d1-4d81-4487-abf7-c6bd0c996e22,01,Vergabekammer Südbayern,DE811335517,München,80534,DE212,DEU,,,reviewer,,,,,,
f2f288d1-4d81-4487-abf7-c6bd0c996e22,01,Meixner+Partner Projektentwicklung Projektsteuerung GmbH,DE226852359,Augsburg,86199,DE271,DEU,https://www.meixner-partner.de/,,serv-prov,,,,,,
d66220d5-2fb6-4e0a-b885-ebd544cee9e6,01,Kliniken der Stadt und des Landkreises Rosenheim GmbH,5e592377-5213-4a7d-b12e-ae70e1fb0c03,Rosenheim,83022,DE21K,DEU,https://www.romed-kliniken.de/,,buyer,,pub-undert-ra,,,,
d66220d5-2fb6-4e0a-b885-ebd544cee9e6,01,Regierung von Oberbayern,4bd4c232-d478-4498-83ba-9e4da6e06f97,München,80538,DE212,DEU,,,reviewer,,,,,,
d66220d5-2fb6-4e0a-b885-ebd544cee9e6,01,EKK plus GmbH,c2d602bb-54c2-4896-8695-5715e0192e6f,Köln,51149,DEA23,DEU,https://www.gdekk.de,,serv-prov,,,,,,
00d958fa-1508-46e7-8b03-2e3cfab170a4,01,"Gesundheit Nord gGmbH Klinikverbund Bremen, c/o Klinikum Bremen Mitte",HRB 21773,Bremen,28205,DE501,DEU,,,buyer,,pub-undert,,,,
00d958fa-1508-46e7-8b03-2e3cfab170a4,01,Gesundheit Nord gGmbH Klinikverbund Bremen,HRB 21773,Bremen,28197,DE501,DEU,,,,,,,,,
00d958fa-1508-46e7-8b03-2e3cfab170a4,01,"Vergabekammer Bremen bei der Senatorin für Bau, Mobilität und Stadtentwicklung",t:042136159796,Bremen,28195,DE501,DEU,,,reviewer,,,,,,
68799396-9c0b-41bc-84f6-3c646b99051e,01,"Hanau Immobilien- und Baumanagement,
Eigenbetrieb der Stadt Hanau",DE113525347,Hanau,63452,DE719,DEU,https://www.hanau.de,,buyer,,kommun-beh,,,,
68799396-9c0b-41bc-84f6-3c646b99051e,01,"Vergabekammer des Landes Hessen beim
Regierungspräsidium Darmstadt",DE294956625,Darmstadt,64283,DE711,DEU,,,reviewer,,,,,,
6c0e64fd-a181-465d-a3ad-b4585d2758dd,01,Kreis Herzogtum Lauenburg,Berichtseinheit-ID 00002256,Ratzeburg,23909,DEF06,DEU,http://www.kreis-rz.de,,buyer,,koerp-oer-kommun,,,,
6c0e64fd-a181-465d-a3ad-b4585d2758dd,01,Vergabekammer Schleswig-Holstein,Keine Angabe,Kiel,24105,DEF02,DEU,,,reviewer,,,,,,
6c0e64fd-a181-465d-a3ad-b4585d2758dd,01,ppp architekten + stadtplaner gmbh,HRB 15354 HL,Lübeck,23552,DEF03,DEU,,,serv-prov,,,,,,
6c0e64fd-a181-465d-a3ad-b4585d2758dd,01,Kone GmbH,DE114107702,Hannover,30179,DE929,DEU,,,tenderer,,,,large,,
172ae66a-09d6-41d6-aa39-f7a293f9a600,01,Land Berlin – Sondervermögen Immobilien des Landes Berlin (SILB) c/o BIM Berliner Immobilienmanagement GmbH,11-2200011000-02,Berlin,10178,DE300,DEU,https://www.bim-berlin.de,,buyer,,grp-p-aut,,,,
172ae66a-09d6-41d6-aa39-f7a293f9a600,01,BIM Berliner Immobilienmanagement GmbH,11-2100019001-07,Berlin,10178,DE300,DEU,https://www.bim-berlin.de,,serv-prov,,,,,,
172ae66a-09d6-41d6-aa39-f7a293f9a600,01,Vergabekammer des Landes Berlin,11-1300000V00-74,Berlin,10825,DE300,DEU,https://www.berlin.de/sen/wirtschaft/wirtschaft/wirtschaftsrecht/vergabekammer/,,reviewer,,,,,,
f183c2f1-a1f6-4252-8ac6-5866d30c6ca4,01,Stadt Hemmingen,032410007007-0-67,Hemmingen,30966,DE929,DEU,https://www.stadthemmingen.de/,,buyer,,koerp-oer-kommun,,,,
f183c2f1-a1f6-4252-8ac6-5866d30c6ca4,01,bbt Rechts- und Steuerkanzlei GmbH,DE259528735,Hannover,30159,DE929,DEU,http://www.bbt-kanzlei.de,,,,,,,,
